"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.553570667E2,-3.565344214E-2,-6.613731384E-2,5.574703217E-2,9.355770313E-2
2.553620667E2,-2.722477913E-2,-8.052957058E-2,6.247329712E-2,1.054946121E-1
2.553670667E2,-1.207935810E-2,-8.532309532E-2,5.625629425E-2,1.029111856E-1
2.553720667E2,-3.021359444E-3,-8.166146278E-2,6.306743622E-2,1.032241475E-1
2.553770667E2,1.769796014E-2,-6.584692001E-2,3.495121002E-2,7.661998271E-2
2.553820667E2,2.766898274E-2,-5.681204796E-2,3.324413300E-2,7.140275750E-2
2.553870667E2,4.065459967E-2,-4.414057732E-2,2.260017395E-2,6.412452653E-2
2.553920667E2,5.023643374E-2,-3.815817833E-2,1.857566833E-2,6.576322151E-2
2.553970667E2,3.738647699E-2,-2.799153328E-2,7.214546204E-3,4.725806042E-2
2.554020667E2,4.471364617E-2,-3.492915630E-2,9.926795959E-3,5.760119263E-2
2.554070667E2,3.601676226E-2,-1.880323887E-2,9.524345398E-3,4.173106889E-2
2.554120667E2,2.555781603E-2,-7.100701332E-3,1.508045197E-2,3.051298004E-2
2.554170667E2,3.193986416E-2,1.285195351E-3,1.000118256E-2,3.349373527E-2
2.554220667E2,2.216076851E-2,7.174849510E-3,9.883880615E-3,2.530354170E-2
2.554270667E2,3.023171425E-2,1.677167416E-2,4.716873169E-3,3.489261373E-2
2.554320667E2,3.101572394E-2,1.180338860E-2,2.431869507E-4,3.318665777E-2
2.554370667E2,2.033835649E-2,2.466237545E-2,4.585266113E-3,3.229405786E-2
2.554420667E2,1.717248559E-2,3.670370579E-2,3.386497498E-3,4.066355426E-2
2.554470667E2,3.012329340E-3,4.160833359E-2,-3.993988037E-3,4.190798841E-2
2.554520667E2,1.445144415E-3,5.547034740E-2,1.479434967E-2,5.742752533E-2
2.554570667E2,7.539033890E-3,5.071842670E-2,2.601909637E-2,5.749947144E-2
2.554620667E2,1.334872842E-2,5.272054672E-2,2.030658722E-2,5.805171902E-2
2.554670667E2,1.914116740E-2,5.835294724E-2,1.334381104E-2,6.284511145E-2
2.554720667E2,2.519306540E-2,5.596196651E-2,1.438140869E-2,6.303377790E-2
2.554770667E2,2.119207382E-2,5.988276005E-2,-1.043605804E-2,6.437359902E-2
2.554820667E2,1.561203599E-2,5.985558033E-2,-1.498699188E-2,6.364775008E-2
2.554870667E2,1.790001988E-2,5.990028381E-2,-1.089286804E-2,6.345950904E-2
2.554920667E2,2.003490925E-2,4.815423489E-2,-2.460479736E-3,5.221380935E-2
2.554970667E2,4.969090223E-3,4.880023003E-2,-1.232433319E-2,5.057710447E-2
2.555020667E2,1.668199897E-2,3.186631203E-2,-1.454734802E-2,3.879917868E-2
2.555070667E2,1.583760977E-2,4.115498066E-2,4.933357239E-3,4.437229237E-2
2.555120667E2,4.259169102E-3,2.065205574E-2,-8.229255676E-3,2.263556000E-2
2.555170667E2,-1.270085573E-3,1.238310337E-2,-8.256912231E-3,1.493756895E-2
2.555220667E2,1.044753194E-2,1.295447350E-3,-1.768779755E-2,2.058366560E-2
2.555270667E2,1.225599647E-2,4.464864731E-3,-1.948738098E-2,2.344999966E-2
2.555320667E2,1.781195402E-3,-8.524537086E-3,-1.955413818E-2,2.140571675E-2
2.555370667E2,-2.196133137E-3,-6.069064140E-3,-7.646560669E-3,1.000631952E-2
2.555420667E2,-5.229711533E-3,-5.733728409E-3,2.949714661E-3,8.302188914E-3
2.555470667E2,-3.455370665E-3,-7.050991058E-3,1.087188721E-4,7.852889986E-3
2.555520667E2,-2.585533261E-2,-7.673382759E-3,1.805591583E-2,3.245604911E-2
2.555570667E2,-3.586533666E-2,-8.973956108E-3,1.344585419E-2,3.934012273E-2
2.555620667E2,-3.401550651E-2,-1.824963093E-2,-3.199577332E-3,3.873423559E-2
2.555670667E2,-3.335696459E-2,-1.823806763E-2,6.077766418E-3,3.850004470E-2
2.555720667E2,-3.146180511E-2,-1.957583427E-2,-3.278732300E-3,3.719957733E-2
2.555770667E2,-2.516049147E-2,-3.425753117E-2,-2.824306488E-2,5.103233765E-2
2.555820667E2,-1.946076751E-2,-2.594113350E-2,-5.709362030E-2,6.566083580E-2
2.555870667E2,-1.037839055E-2,-2.649486065E-2,-8.062362671E-2,8.549770649E-2
2.555920667E2,1.089066267E-2,-2.282857895E-2,-7.731151581E-2,8.134384443E-2
2.555970667E2,1.876664162E-2,-2.129721642E-2,-8.864879608E-2,9.308258329E-2
2.556020667E2,2.910229564E-2,-1.993310452E-2,-6.593990326E-2,7.478197048E-2
2.556070667E2,3.081026673E-2,-1.963567734E-2,-4.966545105E-2,6.165621938E-2
2.556120667E2,3.433319926E-2,-2.247953415E-2,-1.426506042E-2,4.344640349E-2
2.556170667E2,1.724693179E-2,-1.568186283E-2,1.859760284E-2,2.982026676E-2
2.556220667E2,1.020869613E-2,-1.422178745E-2,3.620815277E-2,4.021824265E-2
2.556270667E2,1.437395811E-3,5.102157593E-5,6.212711334E-2,6.214376012E-2
2.556320667E2,-9.488612413E-3,-1.226735115E-2,6.431007385E-2,6.615366406E-2
2.556370667E2,-1.505959034E-2,-1.339280605E-2,6.942176819E-2,7.228789950E-2
2.556420667E2,-1.351088285E-2,-1.884090900E-2,7.206916809E-2,7.570659679E-2
2.556470667E2,-1.266568899E-2,-2.439796925E-2,6.808853149E-2,7.342839166E-2
2.556520667E2,7.380336523E-3,-3.011000156E-2,5.327701569E-2,6.164026251E-2
2.556570667E2,5.376845598E-3,-2.014851570E-2,-2.128601074E-3,2.096196785E-2
2.556620667E2,1.397240162E-2,-1.170599461E-2,-2.475452423E-2,3.074158074E-2
2.556670667E2,2.405062318E-2,-1.171505451E-2,-5.724048615E-2,6.318344903E-2
2.556720667E2,2.052876353E-2,-4.912853241E-3,-6.639289856E-2,6.966766279E-2
2.556770667E2,3.159829974E-2,-1.417183876E-2,-7.429409027E-2,8.196892954E-2
2.556820667E2,2.766999602E-2,7.987022400E-3,-4.875373840E-2,5.662462552E-2
2.556870667E2,2.420249581E-2,1.480937004E-3,-1.307678223E-2,2.754915990E-2
2.556920667E2,2.488157153E-2,1.044368744E-2,-2.698898315E-3,2.711913091E-2
2.556970667E2,1.829189062E-2,1.639282703E-2,-3.370857239E-2,4.170834321E-2
2.557020667E2,1.171243191E-2,1.283323765E-2,-3.308582306E-2,3.737037245E-2
2.557070667E2,1.475939155E-2,2.742290497E-3,-1.053619385E-2,1.834042466E-2
2.557120667E2,1.281270385E-2,-2.964496613E-3,2.304744720E-2,2.653560707E-2
2.557170667E2,4.050672054E-3,-2.455949783E-3,3.637218475E-2,3.667936010E-2
2.557220667E2,-4.880934954E-3,1.461088657E-2,6.552696228E-2,6.731332942E-2
2.557270667E2,-3.400260210E-2,8.427858353E-3,9.264945984E-2,9.905113909E-2
2.557320667E2,-4.333522916E-2,1.642513275E-2,8.889389038E-2,1.002489442E-1
2.557370667E2,-5.618801713E-2,3.871476650E-2,6.326007843E-2,9.304710601E-2
2.557420667E2,-6.310427189E-2,3.639149666E-2,3.265094757E-2,7.982840683E-2
2.557470667E2,-7.791724801E-2,3.671419621E-2,-5.921363831E-3,8.633708525E-2
2.557520667E2,-7.894924283E-2,5.039751530E-2,-1.103401184E-2,9.431140922E-2
2.557570667E2,-8.150655031E-2,5.242145061E-2,3.448486328E-3,9.697019277E-2
2.557620667E2,-7.716169953E-2,4.171240330E-2,2.739906311E-3,8.775739029E-2
2.557670667E2,-4.505538940E-2,5.066597462E-2,-1.165580750E-2,6.879598060E-2
2.557720667E2,-1.794844866E-2,5.047643185E-2,-2.359962463E-2,5.854023628E-2
2.557770667E2,1.479473710E-2,4.410338402E-2,-3.814029694E-2,6.015542351E-2
2.557820667E2,4.345923662E-2,3.697705269E-2,-8.632946014E-2,1.034832516E-1
2.557870667E2,3.101763129E-2,3.334379196E-2,-1.102762222E-1,1.193094594E-1
2.557920667E2,3.878131509E-2,1.744663715E-2,-1.338672638E-1,1.404593175E-1
2.557970667E2,3.968071938E-2,1.968181133E-2,-1.355991364E-1,1.426501278E-1
2.558020667E2,3.413417935E-2,1.720094681E-2,-1.307020187E-1,1.361764755E-1
2.558070667E2,2.550002933E-2,2.914154530E-2,-1.051683426E-1,1.120707876E-1
2.558120667E2,4.078388214E-3,1.670134068E-2,-6.648349762E-2,6.867039745E-2
2.558170667E2,-2.922594547E-3,1.748704910E-2,-3.400802612E-2,3.835210928E-2
2.558220667E2,-7.327884436E-3,-7.243037224E-3,8.607864380E-3,1.342590063E-2
2.558270667E2,-1.179277897E-3,-1.964485645E-2,5.007457733E-2,5.380310750E-2
2.558320667E2,-5.251169205E-3,-1.918208599E-2,9.379673004E-2,9.588197832E-2
2.558370667E2,-3.889471292E-3,-5.894196033E-2,1.096754074E-1,1.245711751E-1
2.558420667E2,3.633320332E-3,-7.306826115E-2,1.216859818E-1,1.419846821E-1
2.558470667E2,-8.229672909E-3,-7.692742348E-2,1.269006729E-1,1.486248189E-1
2.558520667E2,-9.380519390E-3,-9.066593647E-2,1.128644943E-1,1.450748092E-1
2.558570667E2,2.260568738E-2,-1.112023592E-1,1.174898148E-1,1.633427022E-1
2.558620667E2,1.390585303E-2,-9.662151337E-2,8.112716675E-2,1.269279590E-1
2.558670667E2,1.161161065E-2,-1.171073914E-1,8.759975433E-2,1.467061266E-1
2.558720667E2,1.317831874E-2,-1.028773785E-1,5.697727203E-2,1.183377903E-1
2.558770667E2,2.397602797E-2,-8.588528633E-2,3.226470947E-2,9.482691497E-2
2.558820667E2,8.145511150E-3,-9.136378765E-2,1.184749603E-2,9.248813009E-2
2.558870667E2,2.393007278E-3,-7.836306095E-2,-1.432800293E-2,7.969810207E-2
2.558920667E2,1.326948404E-3,-5.156350136E-2,-2.232551575E-2,5.620484070E-2
2.558970667E2,-6.176203489E-3,-5.035912991E-2,-3.202819824E-2,5.999994114E-2
2.559020667E2,-4.368871450E-3,-2.933824062E-2,-3.722190857E-2,4.759506149E-2
2.559070667E2,8.148044348E-3,-2.344679832E-2,-4.859638214E-2,5.456877620E-2
2.559120667E2,-3.287076950E-3,-1.041412354E-3,-3.282165527E-2,3.300227976E-2
2.559170667E2,7.186591625E-3,1.262903214E-3,-1.862812042E-2,2.000622139E-2
2.559220667E2,5.494683981E-3,1.919686794E-2,-1.529026031E-2,2.514961931E-2
2.559270667E2,3.348171711E-3,1.731526852E-2,4.271507263E-3,1.814592384E-2
2.559320667E2,-2.693891525E-3,1.951026917E-2,4.213333130E-3,2.014099875E-2
2.559370667E2,6.134808064E-3,2.361619473E-2,2.366161346E-2,3.398871099E-2
2.559420667E2,7.168799639E-3,2.718842030E-2,2.787971497E-2,3.959646945E-2
2.559470667E2,1.571053267E-2,4.462349415E-2,2.922534943E-2,5.560753650E-2
2.559520667E2,2.056998014E-2,4.827713966E-2,3.458023071E-2,6.284583243E-2
2.559570667E2,8.538991213E-3,5.510067940E-2,3.970241547E-2,6.844911274E-2
2.559620667E2,1.556441188E-2,5.180203915E-2,6.269645691E-2,8.280427456E-2
2.559670667E2,1.153010130E-2,6.606948376E-2,4.598426819E-2,8.131834258E-2
2.559720667E2,2.102658153E-2,7.150506973E-2,4.678916931E-2,8.800180960E-2
2.559770667E2,2.812069654E-2,8.024168015E-2,5.653476715E-2,1.021062226E-1
2.559820667E2,2.655982971E-2,7.510137558E-2,4.589653015E-2,9.193548090E-2
2.559870667E2,2.202224731E-2,6.970608234E-2,2.806282043E-2,7.830350684E-2
2.559920667E2,2.471503615E-2,7.758855820E-2,1.518154144E-2,8.283294378E-2
2.559970667E2,2.581709623E-2,7.631409168E-2,-1.279926300E-2,8.157318297E-2
2.560020667E2,1.822876930E-2,6.680011749E-2,-4.277706146E-2,8.139054438E-2
2.560070667E2,1.026865840E-2,7.247388363E-2,-2.339649200E-2,7.684598227E-2
2.560120667E2,1.399073005E-2,6.936001778E-2,5.828857422E-3,7.099667719E-2
2.560170667E2,1.541602612E-2,4.926347733E-2,3.180885315E-2,6.063288875E-2
2.560220667E2,9.374380112E-3,3.429389000E-2,4.023551941E-2,5.369214948E-2
2.560270667E2,1.844200492E-2,2.428805828E-2,3.113937378E-2,4.358529477E-2
2.560320667E2,5.024611950E-3,1.711916924E-2,1.159000397E-2,2.127535834E-2
2.560370667E2,-7.261157036E-3,1.421451569E-3,7.352828979E-3,1.043115622E-2
2.560420667E2,-1.441350579E-2,-1.535320282E-2,-3.670310974E-2,4.231534297E-2
2.560470667E2,-3.673911095E-2,-1.495218277E-2,-7.117652893E-2,8.148268720E-2
2.560520667E2,-5.559819937E-2,-2.578687668E-2,-7.396316528E-2,9.605557038E-2
2.560570667E2,-6.825694442E-2,-1.751351357E-2,-9.222793579E-2,1.160677637E-1
2.560620667E2,-7.457536459E-2,-2.390944958E-2,-8.933162689E-2,1.187993533E-1
2.560670667E2,-6.398284435E-2,-1.405262947E-2,-7.444286346E-2,9.916158877E-2
2.560720667E2,-6.494745612E-2,-1.545822620E-2,-6.816864014E-2,9.541536727E-2
2.560770667E2,-6.956559420E-2,-2.054345608E-2,-5.342578888E-2,9.008729323E-2
2.560820667E2,-5.520606041E-2,-4.046940804E-2,-5.293846130E-2,8.653301554E-2
2.560870667E2,-6.926071644E-2,-4.433465004E-2,-5.356216431E-2,9.814027451E-2
2.560920667E2,-5.350291729E-2,-3.720390797E-2,-1.771831512E-2,6.753244863E-2
2.560970667E2,-5.964037776E-2,-5.893528461E-2,1.152610779E-2,8.463565202E-2
2.561020667E2,-6.804907322E-2,-6.688892841E-2,1.666355133E-2,9.686319762E-2
2.561070667E2,-5.367988348E-2,-7.489562035E-2,3.719520569E-2,9.936985038E-2
2.561120667E2,-4.613357782E-2,-8.652210236E-2,3.197479248E-2,1.031347107E-1
2.561170667E2,-5.015161633E-2,-8.128619194E-2,5.674457550E-2,1.110971488E-1
2.561220667E2,-1.892185211E-2,-7.894146442E-2,4.389762878E-2,9.228647304E-2
2.561270667E2,1.710921526E-3,-7.549798489E-2,4.167175293E-2,8.625200268E-2
2.561320667E2,8.408099413E-3,-6.804347038E-2,4.585552216E-2,8.248235514E-2
2.561370667E2,1.325088739E-2,-5.652928352E-2,4.902172089E-2,7.598865067E-2
2.561420667E2,3.409114480E-2,-4.651808739E-2,3.303432465E-2,6.646356305E-2
2.561470667E2,4.232937098E-2,-4.324352741E-2,2.310085297E-2,6.477212146E-2
2.561520667E2,3.971239924E-2,-3.440856934E-2,1.214790344E-2,5.393139953E-2
2.561570667E2,4.082319140E-2,-2.868998051E-2,-4.953384399E-3,5.014163893E-2
2.561620667E2,5.060166121E-2,-1.403415203E-2,-1.307201385E-2,5.411435194E-2
2.561670667E2,3.483611345E-2,-7.043123245E-3,1.687335968E-2,3.934298734E-2
2.561720667E2,2.984485030E-2,4.328846931E-3,-3.915786743E-3,3.041031718E-2
2.561770667E2,4.553690553E-2,1.313674450E-2,3.558158875E-3,4.752730074E-2
2.561820667E2,3.820180893E-2,1.186871529E-2,-1.696968079E-2,4.345359219E-2
2.561870667E2,2.684971690E-2,2.339768410E-2,-1.010608673E-2,3.702015543E-2
2.561920667E2,2.496761084E-2,3.972542286E-2,1.320457458E-2,4.874270819E-2
2.561970667E2,2.361086011E-2,4.790270329E-2,-5.241394043E-3,5.366203415E-2
2.562020667E2,3.281682730E-2,4.511773586E-2,-6.083488464E-3,5.612096823E-2
2.562070667E2,2.883061767E-2,5.240797997E-2,-1.366043091E-2,6.135477367E-2
2.562120667E2,2.597284317E-2,5.208766460E-2,-7.829666138E-4,5.820933278E-2
2.562170667E2,1.930052042E-2,6.034171581E-2,1.168251038E-3,6.336400844E-2
2.562220667E2,7.746487856E-3,6.123936176E-2,1.140594482E-3,6.173790132E-2
2.562270667E2,1.353782415E-2,7.444906235E-2,5.724906921E-3,7.588616558E-2
2.562320667E2,6.262004375E-3,6.116402149E-2,2.024269104E-2,6.473033883E-2
2.562370667E2,5.950897932E-3,6.322038174E-2,3.291130066E-2,7.152190968E-2
2.562420667E2,1.392018795E-2,6.423532963E-2,-4.934310913E-3,6.591127847E-2
2.562470667E2,-1.099577546E-2,5.761575699E-2,-1.499176025E-2,6.054118769E-2
2.562520667E2,1.680344343E-3,3.801620007E-2,-1.613712311E-2,4.133354288E-2
2.562570667E2,-3.735840321E-3,3.879368305E-2,-1.352119446E-2,4.125201870E-2
2.562620667E2,4.664599895E-3,3.232276440E-2,-1.754379272E-2,3.707160981E-2
2.562670667E2,-6.127595901E-3,4.458594322E-2,-3.546810150E-2,5.730130879E-2
2.562720667E2,5.194395781E-3,2.750980854E-2,-1.435852051E-2,3.146328693E-2
2.562770667E2,2.584069967E-3,1.917362213E-2,-2.772426605E-2,3.380739758E-2
2.562820667E2,-1.268923283E-3,1.590657234E-2,-1.617813110E-2,2.272358106E-2
2.562870667E2,-6.476759911E-3,1.689338684E-2,-2.474117279E-2,3.065062102E-2
2.562920667E2,2.375513315E-3,3.741741180E-3,-1.716423035E-2,1.772722465E-2
2.562970667E2,-1.037931442E-2,3.048181534E-3,-9.171485901E-3,1.418230349E-2
2.563020667E2,-6.196200848E-4,-2.248287201E-4,-8.491516113E-3,8.517060696E-3
2.563070667E2,-4.615277052E-3,3.160953522E-3,-1.600742340E-2,1.695670998E-2
2.563120667E2,-1.552081108E-2,-2.565264702E-3,-1.629257202E-2,2.264782689E-2
2.563170667E2,-1.657804847E-2,-1.323843002E-2,6.386756897E-3,2.215577541E-2
2.563220667E2,-1.502048969E-2,-6.031274796E-3,-4.594802856E-3,1.682568274E-2
2.563270667E2,-1.188403368E-2,-2.151131630E-3,4.571914673E-3,1.291355983E-2
2.563320667E2,-2.051612735E-2,-1.323819160E-2,4.601478577E-3,2.484622312E-2
2.563370667E2,-1.503437757E-2,-2.418553829E-2,6.360054016E-3,2.917915452E-2
2.563420667E2,-3.225284815E-2,-1.145005226E-2,1.534461975E-3,3.425937075E-2
2.563470667E2,-3.673371673E-2,-2.451300621E-2,1.510620117E-3,4.418750266E-2
2.563520667E2,-1.733198762E-2,-2.419054508E-2,-7.881164551E-3,3.078462312E-2
2.563570667E2,-1.132228971E-2,-2.971148491E-2,-1.935482025E-2,3.722332127E-2
2.563620667E2,-1.801785827E-2,-2.951264381E-2,-3.217983246E-2,4.723537846E-2
2.563670667E2,-1.661270857E-3,-3.865623474E-2,-4.525184631E-2,5.953817179E-2
2.563720667E2,6.481230259E-3,-2.818346024E-2,-4.928112030E-2,5.713967619E-2
2.563770667E2,2.044677734E-2,-2.049589157E-2,-7.723236084E-2,8.248023906E-2
2.563820667E2,2.366313338E-2,-1.702952385E-2,-7.504558563E-2,8.050955525E-2
2.563870667E2,3.853294253E-2,-1.872622967E-2,-5.131244659E-2,6.684629020E-2
2.563920667E2,1.989126205E-2,-1.360487938E-2,2.787590027E-3,2.425954878E-2
2.563970667E2,2.068418264E-2,-1.778006554E-3,3.848075867E-2,4.372374077E-2
2.564020667E2,2.032813430E-2,5.080223083E-3,4.548740387E-2,5.008138997E-2
2.564070667E2,2.558201551E-3,-7.906436920E-3,6.167030334E-2,6.222766631E-2
2.564120667E2,6.352066994E-4,-1.574456692E-2,8.381366730E-2,8.528203621E-2
2.564170667E2,3.848671913E-4,2.822279930E-3,8.777332306E-2,8.781952874E-2
2.564220667E2,1.005244255E-2,-1.167261600E-2,8.358287811E-2,8.499058230E-2
2.564270667E2,1.342377067E-2,-2.304935455E-2,5.933380127E-2,6.505359588E-2
2.564320667E2,1.794201136E-2,-2.181327343E-2,4.240703583E-2,5.095185332E-2
2.564370667E2,1.891523600E-2,-1.559996605E-2,8.978843689E-3,2.611062480E-2
2.564420667E2,2.211505175E-2,-2.685546875E-3,-1.754570007E-2,2.835734943E-2
2.564470667E2,2.517876029E-2,-2.392280102E-2,-5.488300323E-2,6.494932195E-2
2.564520667E2,1.463133097E-2,-1.129460335E-2,-6.904125214E-2,7.147264097E-2
2.564570667E2,2.249127626E-2,-6.022930145E-3,-6.055068970E-2,6.487310088E-2
2.564620667E2,2.129182220E-2,-4.280567169E-3,-4.430675507E-2,4.934322134E-2
2.564670667E2,9.455084801E-3,-4.922151566E-4,-2.726364136E-2,2.886082196E-2
2.564720667E2,3.904372454E-3,5.016088486E-3,-4.097938538E-3,7.562960281E-3
2.564770667E2,9.303331375E-3,9.989738464E-5,-2.408599854E-2,2.582048178E-2
2.564820667E2,4.910022020E-3,-2.613782883E-3,-4.048728943E-2,4.086760065E-2
2.564870667E2,9.746164083E-3,-5.575418472E-3,-3.362655640E-2,3.545163326E-2
2.564920667E2,-2.794474363E-3,-2.836406231E-2,-3.050041199E-2,4.174451160E-2
2.564970667E2,-1.987099648E-3,1.115202904E-3,6.396293640E-3,6.790052640E-3
2.565020667E2,-1.596981287E-2,-2.930045128E-3,4.094886780E-2,4.405031057E-2
2.565070667E2,-3.863742948E-2,5.109310150E-3,4.524517059E-2,5.971667664E-2
2.565120667E2,-5.117863417E-2,1.539945602E-2,6.595993042E-2,8.489468925E-2
2.565170667E2,-4.666608572E-2,2.647352219E-2,3.987979889E-2,6.685034998E-2
2.565220667E2,-7.378491759E-2,3.617107868E-2,1.348209381E-2,8.327261165E-2
2.565270667E2,-7.698699832E-2,3.976583481E-2,-2.124786377E-2,8.921766217E-2
2.565320667E2,-9.525051713E-2,5.453777313E-2,-3.806591034E-2,1.161724720E-1
2.565370667E2,-9.067752957E-2,5.953145027E-2,-2.652931213E-2,1.116701050E-1
2.565420667E2,-7.930523157E-2,7.159554958E-2,-3.423690796E-4,1.068426867E-1
2.565470667E2,-5.680003762E-2,7.785594463E-2,-1.596450806E-3,9.638641525E-2
2.565520667E2,-2.803814411E-2,7.053422928E-2,5.992889404E-3,7.613888460E-2
2.565570667E2,1.135200262E-2,6.494438648E-2,-2.032661438E-2,6.899139476E-2
2.565620667E2,3.033092618E-2,5.754482746E-2,-4.893112183E-2,8.139795411E-2
2.565670667E2,5.235332251E-2,3.161060810E-2,-9.053993225E-2,1.092592342E-1
2.565720667E2,3.633314371E-2,4.987072945E-2,-1.377696991E-1,1.509558776E-1
2.565770667E2,5.633592606E-2,2.710664272E-2,-1.158971786E-1,1.316839499E-1
2.565820667E2,4.664820433E-2,2.341783047E-2,-1.181602478E-1,1.291754385E-1
2.565870667E2,3.648859262E-2,3.072059155E-2,-9.694862366E-2,1.080472478E-1
2.565920667E2,2.898547053E-2,2.094340324E-2,-7.560920715E-2,8.363931999E-2
2.565970667E2,3.019660711E-3,1.907181740E-2,-1.028442383E-2,2.187742999E-2
2.566020667E2,1.786872745E-2,-3.680586815E-3,2.333259583E-2,2.961837551E-2
2.566070667E2,-1.172104478E-2,-8.455157280E-3,4.418468475E-2,4.648826671E-2
2.566120667E2,-4.528939724E-3,-2.707028389E-2,7.745552063E-2,8.217462650E-2
2.566170667E2,5.721777678E-3,-4.455077648E-2,1.165008545E-1,1.248597594E-1
2.566220667E2,-8.751809597E-3,-6.957876682E-2,1.048498154E-1,1.261399332E-1
2.566270667E2,-2.728164196E-3,-8.240890503E-2,1.361169815E-1,1.591430274E-1
2.566320667E2,4.362374544E-3,-8.299994469E-2,1.217861176E-1,1.474444965E-1
2.566370667E2,3.979980946E-3,-8.496212959E-2,1.174392700E-1,1.450047787E-1
2.566420667E2,1.097670197E-2,-1.140916944E-1,1.242799759E-1,1.690648252E-1
2.566470667E2,1.704952121E-2,-9.843194485E-2,1.046514511E-1,1.446770893E-1
2.566520667E2,4.804253578E-3,-1.041331291E-1,6.716156006E-2,1.240059054E-1
2.566570667E2,2.317166328E-2,-1.083501577E-1,6.387042999E-2,1.278910258E-1
2.566620667E2,1.840800047E-2,-9.975743294E-2,3.207397461E-2,1.063914459E-1
2.566670667E2,-1.581341028E-3,-8.338189125E-2,-1.096725464E-4,8.339695712E-2
2.566720667E2,1.423060894E-2,-7.020056248E-2,-2.492809296E-2,7.584219816E-2
2.566770667E2,-7.353723049E-4,-4.579961300E-2,-3.634166718E-2,5.847103639E-2
2.566820667E2,-5.365073681E-3,-4.072737694E-2,-4.393863678E-2,6.015070282E-2
2.566870667E2,-6.053775549E-3,-2.253389359E-2,-4.088211060E-2,4.707198238E-2
2.566920667E2,4.106730223E-3,-3.291249275E-3,-2.414894104E-2,2.471576234E-2
2.566970667E2,2.375215292E-3,-1.627445221E-3,-2.806091309E-2,2.820824470E-2
2.567020667E2,3.788381815E-3,1.864385605E-2,-2.221488953E-2,2.924801740E-2
2.567070667E2,-3.351062536E-3,3.014540672E-2,-1.221942902E-2,3.269999407E-2
2.567120667E2,2.063167095E-2,3.446650505E-2,1.204490662E-3,4.018776697E-2
2.567170667E2,1.095607877E-2,3.142952919E-2,1.008605957E-2,3.477901040E-2
2.567220667E2,6.051272154E-3,5.918419361E-2,1.247406006E-3,5.950582064E-2
2.567270667E2,1.873463392E-3,5.522358418E-2,3.549671173E-2,6.567473379E-2
2.567320667E2,7.497876883E-3,5.107367039E-2,4.466152191E-2,6.825972095E-2
2.567370667E2,1.092675328E-2,6.300437450E-2,3.291988373E-2,7.192123392E-2
2.567420667E2,1.107472181E-2,6.511187553E-2,4.826164246E-2,8.180092867E-2
2.567470667E2,2.823507786E-2,7.364213467E-2,4.741764069E-2,9.202617165E-2
2.567520667E2,1.304364204E-2,6.854557991E-2,4.038333893E-2,8.061914900E-2
2.567570667E2,2.894052863E-2,6.126761436E-2,3.578948975E-2,7.663003552E-2
2.567620667E2,1.842999458E-2,5.986857414E-2,4.304313660E-2,7.600409514E-2
2.567670667E2,2.802073956E-2,6.164264679E-2,2.710437775E-2,7.293575969E-2
2.567720667E2,3.171226382E-2,5.602240562E-2,-8.505821228E-3,6.493478731E-2
2.567770667E2,3.056430817E-2,5.942964554E-2,-2.680587769E-2,7.200426919E-2
2.567820667E2,2.200633287E-2,5.114054680E-2,-3.632450104E-2,6.647633857E-2
2.567870667E2,2.462860942E-2,4.325664043E-2,-3.606319427E-2,6.146754692E-2
2.567920667E2,2.751997113E-2,4.269468784E-2,-8.135795593E-3,5.144294268E-2
2.567970667E2,1.116564870E-2,3.323364258E-2,3.524971008E-2,4.971608161E-2
2.568020667E2,1.035830379E-2,1.407098770E-2,4.990577698E-2,5.287602224E-2
2.568070667E2,1.915520430E-2,2.232241631E-2,4.191398621E-2,5.120541340E-2
