"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.839037706E2,-1.052841991E-1,1.426122308E0,9.595218658E0,9.701192231E0
3.839058604E2,-8.614161611E-2,1.416550994E0,9.614361763E0,9.718538430E0
3.839079501E2,-8.135596663E-2,1.397408366E0,9.614361763E0,9.715725451E0
3.839100399E2,-8.614161611E-2,1.397408366E0,9.614361763E0,9.715766703E0
3.839121297E2,-7.178468257E-2,1.411765337E0,9.609575272E0,9.712989823E0
3.839142193E2,-6.221338734E-2,1.392622828E0,9.619147301E0,9.719632896E0
3.839163091E2,-5.264209956E-2,1.397408366E0,9.619147301E0,9.720263172E0
3.839183989E2,-6.699903309E-2,1.368694544E0,9.614361763E0,9.711527467E0
3.839204886E2,-5.742774159E-2,1.397408366E0,9.623932838E0,9.725026034E0
3.839225784E2,-7.657032460E-2,1.392622828E0,9.604789734E0,9.705526631E0
3.839246681E2,-5.742774159E-2,1.363908887E0,9.585647583E0,9.682364638E0
3.839267578E2,-7.657032460E-2,1.378265858E0,9.595218658E0,9.694003347E0
3.839288476E2,-7.178468257E-2,1.383051515E0,9.590433121E0,9.689911866E0
3.839309373E2,-8.135596663E-2,1.373480201E0,9.566504478E0,9.664940486E0
3.839330271E2,-8.135596663E-2,1.363908887E0,9.580862045E0,9.677798498E0
3.839351168E2,-1.004985496E-1,1.354337573E0,9.556933403E0,9.652942882E0
3.839372066E2,-1.052841991E-1,1.349551916E0,9.576076508E0,9.671277910E0
3.839392963E2,-1.004985496E-1,1.344766378E0,9.566504478E0,9.661081953E0
3.839413861E2,-1.100698411E-1,1.354337573E0,9.547362328E0,9.643571592E0
3.839434758E2,-1.339980662E-1,1.344766378E0,9.556933403E0,9.652011612E0
3.839455655E2,-1.148554832E-1,1.316052437E0,9.542576790E0,9.633584877E0
3.839476553E2,-1.244267747E-1,1.306481123E0,9.566504478E0,9.656105990E0
3.839497450E2,-1.244267747E-1,1.306481123E0,9.566504478E0,9.656105990E0
3.839518348E2,-1.339980662E-1,1.311266780E0,9.561718941E0,9.652141998E0
3.839539246E2,-1.292124242E-1,1.306481123E0,9.580862045E0,9.670393286E0
3.839560143E2,-1.435693651E-1,1.306481123E0,9.580862045E0,9.670595774E0
3.839581040E2,-1.244267747E-1,1.287338614E0,9.580862045E0,9.667762940E0
3.839601938E2,-1.100698411E-1,1.292124271E0,9.580862045E0,9.668227244E0
3.839622835E2,-1.292124242E-1,1.268195987E0,9.590433121E0,9.674782910E0
3.839643733E2,-1.292124242E-1,1.268195987E0,9.595218658E0,9.679526745E0
3.839664630E2,-1.196411327E-1,1.277767301E0,9.580862045E0,9.666432683E0
3.839685528E2,-1.196411327E-1,1.263410330E0,9.609575272E0,9.693010707E0
3.839706425E2,-1.100698411E-1,1.268195987E0,9.609575272E0,9.693522236E0
3.839727323E2,-9.092725813E-2,1.272981644E0,9.604789734E0,9.689207184E0
3.839748220E2,-1.004985496E-1,1.253839016E0,9.633503914E0,9.715277139E0
3.839769117E2,-9.571290761E-2,1.272981644E0,9.628718376E0,9.712973839E0
3.839790015E2,-8.614161611E-2,1.272981644E0,9.628718376E0,9.712884237E0
3.839810912E2,-8.135596663E-2,1.258624673E0,9.633503914E0,9.715716778E0
3.839831810E2,-7.178468257E-2,1.282552958E0,9.623932838E0,9.709283105E0
3.839852707E2,-8.135596663E-2,1.263410330E0,9.638289452E0,9.721082656E0
3.839873605E2,-8.614161611E-2,1.258624673E0,9.647860527E0,9.729993278E0
3.839894502E2,-6.699903309E-2,1.268195987E0,9.633503914E0,9.716851732E0
3.839915415E2,-6.699903309E-2,1.263410330E0,9.638289452E0,9.720973104E0
3.839936297E2,-7.657032460E-2,1.268195987E0,9.667003632E0,9.750135552E0
3.839957194E2,-5.742774159E-2,1.268195987E0,9.647860527E0,9.731024188E0
3.839978092E2,-6.221338734E-2,1.253839016E0,9.647860527E0,9.729192954E0
3.839998990E2,-6.221338734E-2,1.263410330E0,9.667003632E0,9.749412053E0
3.840019887E2,-6.221338734E-2,1.277767301E0,9.662218094E0,9.746538784E0
3.840040785E2,-6.699903309E-2,1.258624673E0,9.652647018E0,9.734588815E0
3.840061682E2,-7.657032460E-2,1.272981644E0,9.657432556E0,9.741270392E0
3.840082579E2,-7.178468257E-2,1.277767301E0,9.647860527E0,9.732371503E0
3.840103477E2,-7.657032460E-2,1.277767301E0,9.643074989E0,9.727664033E0
3.840124374E2,-9.571290761E-2,1.282552958E0,9.633503914E0,9.718976320E0
3.840145272E2,-7.657032460E-2,1.282552958E0,9.638289452E0,9.723550208E0
3.840166169E2,-8.135596663E-2,1.292124271E0,9.628718376E0,9.715370373E0
3.840187067E2,-7.657032460E-2,1.282552958E0,9.628718376E0,9.714063139E0
3.840207964E2,-8.135596663E-2,1.277767301E0,9.638289452E0,9.722958995E0
3.840228862E2,-8.614161611E-2,1.272981644E0,9.619147301E0,9.703396181E0
3.840249759E2,-7.657032460E-2,1.277767301E0,9.628718376E0,9.713432445E0
3.840270656E2,-7.657032460E-2,1.301695466E0,9.609575272E0,9.697639455E0
3.840291554E2,-7.657032460E-2,1.306481123E0,9.580862045E0,9.669833167E0
3.840312451E2,-9.092725813E-2,1.296909928E0,9.580862045E0,9.668669022E0
3.840333349E2,-7.657032460E-2,1.320838094E0,9.595218658E0,9.686005234E0
3.840354246E2,-9.092725813E-2,1.306481123E0,9.609575272E0,9.698406962E0
3.840375143E2,-7.657032460E-2,1.311266780E0,9.595218658E0,9.684704677E0
3.840396041E2,-8.614161611E-2,1.335195065E0,9.595218658E0,9.688053847E0
3.840416939E2,-7.657032460E-2,1.335195065E0,9.600004196E0,9.692713214E0
3.840437836E2,-8.135596663E-2,1.320838094E0,9.585647583E0,9.676563008E0
3.840458734E2,-8.614161611E-2,1.339980721E0,9.595218658E0,9.688714559E0
3.840479631E2,-8.614161611E-2,1.325623751E0,9.595218658E0,9.686739380E0
3.840500528E2,-8.614161611E-2,1.344766378E0,9.590433121E0,9.684638580E0
3.840521426E2,-8.614161611E-2,1.349551916E0,9.600004196E0,9.694781654E0
3.840542323E2,-7.657032460E-2,1.354337573E0,9.580862045E0,9.676415184E0
3.840563221E2,-8.135596663E-2,1.368694544E0,9.585647583E0,9.683211406E0
3.840584118E2,-7.657032460E-2,1.363908887E0,9.604789734E0,9.701448155E0
3.840605016E2,-8.135596663E-2,1.368694544E0,9.590433121E0,9.687948750E0
3.840625913E2,-8.614161611E-2,1.368694544E0,9.600004196E0,9.697464911E0
3.840646811E2,-9.571290761E-2,1.383051515E0,9.604789734E0,9.704327812E0
3.840667708E2,-9.092725813E-2,1.397408366E0,9.595218658E0,9.696867484E0
3.840688606E2,-9.092725813E-2,1.387837172E0,9.580862045E0,9.681284900E0
3.840709503E2,-9.571290761E-2,1.387837172E0,9.585647583E0,9.686066929E0
3.840730401E2,-9.092725813E-2,1.392622828E0,9.585647583E0,9.686707681E0
3.840751298E2,-9.092725813E-2,1.392622828E0,9.595218658E0,9.696179001E0
3.840772196E2,-8.614161611E-2,1.406979680E0,9.604789734E0,9.707677273E0
3.840793093E2,-9.092725813E-2,1.411765337E0,9.604789734E0,9.708415677E0
3.840813990E2,-9.092725813E-2,1.397408366E0,9.585647583E0,9.687396838E0
3.840834888E2,-9.092725813E-2,1.411765337E0,9.590433121E0,9.694212530E0
3.840855786E2,-7.657032460E-2,1.416550994E0,9.590433121E0,9.694786598E0
3.840876683E2,-7.178468257E-2,1.430907965E0,9.595218658E0,9.701591197E0
3.840897580E2,-9.571290761E-2,1.416550994E0,9.604789734E0,9.709158744E0
3.840918478E2,-7.178468257E-2,1.411765337E0,9.609575272E0,9.712989823E0
3.840939375E2,-7.657032460E-2,1.430907965E0,9.609575272E0,9.715827166E0
3.840960273E2,-7.657032460E-2,1.430907965E0,9.619147301E0,9.725294618E0
3.840981170E2,-8.614161611E-2,1.426122308E0,9.595218658E0,9.701003367E0
3.841002067E2,-8.135596663E-2,1.426122308E0,9.614361763E0,9.719896900E0
3.841022965E2,-8.135596663E-2,1.440479279E0,9.628718376E0,9.736211630E0
3.841043863E2,-6.699903309E-2,1.416550994E0,9.619147301E0,9.723121946E0
3.841064760E2,-8.614161611E-2,1.430907965E0,9.600004196E0,9.706441086E0
3.841085657E2,-7.178468257E-2,1.426122308E0,9.619147301E0,9.724555140E0
3.841106555E2,-7.657032460E-2,1.435693622E0,9.619147301E0,9.725999896E0
3.841127452E2,-7.178468257E-2,1.435693622E0,9.619147301E0,9.725963397E0
3.841148350E2,-7.178468257E-2,1.445264935E0,9.604789734E0,9.713183289E0
3.841169247E2,-6.699903309E-2,1.440479279E0,9.604789734E0,9.712438172E0
3.841190144E2,-7.657032460E-2,1.440479279E0,9.585647583E0,9.693579481E0
3.841211042E2,-6.221338734E-2,1.450050473E0,9.595218658E0,9.704366954E0
3.841231940E2,-6.699903309E-2,1.426122308E0,9.604789734E0,9.710319230E0
3.841252837E2,-7.178468257E-2,1.445264935E0,9.604789734E0,9.713183289E0
3.841273735E2,-7.657032460E-2,1.426122308E0,9.580862045E0,9.686723150E0
3.841294632E2,-8.614161611E-2,1.430907965E0,9.547362328E0,9.654379597E0
3.841315529E2,-6.221338734E-2,1.435693622E0,9.542576790E0,9.650174012E0
3.841336427E2,-8.614161611E-2,1.430907965E0,9.566504478E0,9.673309977E0
3.841357324E2,-7.657032460E-2,1.426122308E0,9.552147865E0,9.658323700E0
3.841378222E2,-8.614161611E-2,1.416550994E0,9.561718941E0,9.666462962E0
3.841399119E2,-8.135596663E-2,1.416550994E0,9.590433121E0,9.694825576E0
3.841420017E2,-8.135596663E-2,1.430907965E0,9.600004196E0,9.706399794E0
3.841440914E2,-8.614161611E-2,1.416550994E0,9.595218658E0,9.699600930E0
3.841461812E2,-7.657032460E-2,1.411765337E0,9.614361763E0,9.717761908E0
3.841482709E2,-9.092725813E-2,1.402194023E0,9.628718376E0,9.730705700E0
3.841503607E2,-7.657032460E-2,1.392622828E0,9.633503914E0,9.733943652E0
3.841524504E2,-7.657032460E-2,1.387837172E0,9.647860527E0,9.747469814E0
3.841545402E2,-8.614161611E-2,1.397408366E0,9.647860527E0,9.748917031E0
3.841566299E2,-6.221338734E-2,1.373480201E0,9.647860527E0,9.745333812E0
3.841587197E2,-6.221338734E-2,1.378265858E0,9.647860527E0,9.746009441E0
3.841608094E2,-7.178468257E-2,1.387837172E0,9.671789169E0,9.771118196E0
3.841628991E2,-6.699903309E-2,1.373480201E0,9.652647018E0,9.750104163E0
3.841649889E2,-6.699903309E-2,1.378265858E0,9.657432556E0,9.755516861E0
3.841670786E2,-6.699903309E-2,1.373480201E0,9.638289452E0,9.735890318E0
3.841691684E2,-6.699903309E-2,1.378265858E0,9.647860527E0,9.746041165E0
3.841712581E2,-6.699903309E-2,1.397408366E0,9.628718376E0,9.729823050E0
3.841733478E2,-7.657032460E-2,1.373480201E0,9.628718376E0,9.726485925E0
3.841754376E2,-9.571290761E-2,1.363908887E0,9.633503914E0,9.730046561E0
3.841775274E2,-9.571290761E-2,1.383051515E0,9.633503914E0,9.732748333E0
3.841796171E2,-1.004985496E-1,1.378265858E0,9.623932838E0,9.722643674E0
3.841817068E2,-1.100698411E-1,1.359123230E0,9.609575272E0,9.705836812E0
3.841837966E2,-1.100698411E-1,1.368694544E0,9.585647583E0,9.683495222E0
3.841858864E2,-1.196411327E-1,1.378265858E0,9.623932838E0,9.722860384E0
3.841879761E2,-1.244267747E-1,1.373480201E0,9.556933403E0,9.655925950E0
3.841900659E2,-1.148554832E-1,1.363908887E0,9.542576790E0,9.640239158E0
3.841921556E2,-1.244267747E-1,1.368694544E0,9.528220177E0,9.626826399E0
3.841942453E2,-1.148554832E-1,1.392622828E0,9.518648148E0,9.620667996E0
3.841963351E2,-1.196411327E-1,1.383051515E0,9.509077072E0,9.609874726E0
3.841984248E2,-1.244267747E-1,1.373480201E0,9.504291534E0,9.603826709E0
3.842005146E2,-1.292124242E-1,1.363908887E0,9.475577354E0,9.574106199E0
3.842026043E2,-1.148554832E-1,1.368694544E0,9.499505997E0,9.598287906E0
3.842046940E2,-1.004985496E-1,1.378265858E0,9.504291534E0,9.604232104E0
3.842067838E2,-9.092725813E-2,1.373480201E0,9.499505997E0,9.598715008E0
3.842088736E2,-1.004985496E-1,1.378265858E0,9.485149384E0,9.585289540E0
3.842109633E2,-1.052841991E-1,1.368694544E0,9.489934921E0,9.588705561E0
3.842130530E2,-9.092725813E-2,1.373480201E0,9.485149384E0,9.584507001E0
3.842151428E2,-1.052841991E-1,1.373480201E0,9.494720459E0,9.594125766E0
3.842172325E2,-1.052841991E-1,1.373480201E0,9.513862610E0,9.613069977E0
3.842193223E2,-1.148554832E-1,1.363908887E0,9.537791252E0,9.635502125E0
3.842214120E2,-1.100698411E-1,1.354337573E0,9.504291534E0,9.600932413E0
3.842235018E2,-1.148554832E-1,1.344766378E0,9.523433685E0,9.618595404E0
3.842255915E2,-1.100698411E-1,1.354337573E0,9.518648148E0,9.615144731E0
3.842276813E2,-1.196411327E-1,1.349551916E0,9.509077072E0,9.605110678E0
3.842297710E2,-9.571290761E-2,1.339980721E0,9.533005714E0,9.627196230E0
3.842318607E2,-1.004985496E-1,1.330409408E0,9.552147865E0,9.644875219E0
3.842339505E2,-1.004985496E-1,1.344766378E0,9.561718941E0,9.656343287E0
3.842360402E2,-1.100698411E-1,1.344766378E0,9.542576790E0,9.637493646E0
3.842381300E2,-1.004985496E-1,1.325623751E0,9.566504478E0,9.658436013E0
3.842402197E2,-1.004985496E-1,1.335195065E0,9.571290970E0,9.664494640E0
3.842423094E2,-9.571290761E-2,1.349551916E0,9.590433121E0,9.685394095E0
3.842443992E2,-8.135596663E-2,1.344766378E0,9.609575272E0,9.703553592E0
3.842464890E2,-9.092725813E-2,1.354337573E0,9.600004196E0,9.695492695E0
3.842485787E2,-9.571290761E-2,1.335195065E0,9.595218658E0,9.688143678E0
3.842506685E2,-1.004985496E-1,1.344766378E0,9.600004196E0,9.694254852E0
3.842527582E2,-9.571290761E-2,1.335195065E0,9.604789734E0,9.697623041E0
3.842548479E2,-8.614161611E-2,1.344766378E0,9.633503914E0,9.727292257E0
3.842569377E2,-1.004985496E-1,1.344766378E0,9.623932838E0,9.717951422E0
3.842590275E2,-8.614161611E-2,1.339980721E0,9.643074989E0,9.736111337E0
3.842611172E2,-1.004985496E-1,1.316052437E0,9.643074989E0,9.732984600E0
3.842632069E2,-9.092725813E-2,1.330409408E0,9.647860527E0,9.739582625E0
3.842652967E2,-9.571290761E-2,1.335195065E0,9.643074989E0,9.735543234E0
3.842673864E2,-7.657032460E-2,1.344766378E0,9.643074989E0,9.736691167E0
3.842694762E2,-9.092725813E-2,1.335195065E0,9.643074989E0,9.735497362E0
3.842715659E2,-6.699903309E-2,1.330409408E0,9.647860527E0,9.739388626E0
3.842736557E2,-7.657032460E-2,1.330409408E0,9.652647018E0,9.744200669E0
3.842757454E2,-8.135596663E-2,1.325623751E0,9.681360245E0,9.772033223E0
3.842778352E2,-8.135596663E-2,1.330409408E0,9.667003632E0,9.758461313E0
3.842799249E2,-8.135596663E-2,1.320838094E0,9.686145782E0,9.776126645E0
3.842820147E2,-9.571290761E-2,1.320838094E0,9.686145782E0,9.776256663E0
3.842841044E2,-9.571290761E-2,1.320838094E0,9.671789169E0,9.762032574E0
3.842861941E2,-8.614161611E-2,1.320838094E0,9.662218094E0,9.752460825E0
3.842882839E2,-1.004985496E-1,1.320838094E0,9.681360245E0,9.771563305E0
3.842903736E2,-1.052841991E-1,1.325623751E0,9.671789169E0,9.762779769E0
3.842924634E2,-9.571290761E-2,1.311266780E0,9.667003632E0,9.756000243E0
3.842945531E2,-9.092725813E-2,1.311266780E0,9.662218094E0,9.751212582E0
3.842966429E2,-9.092725813E-2,1.330409408E0,9.652647018E0,9.744324062E0
3.842987326E2,-9.092725813E-2,1.330409408E0,9.638289452E0,9.730101773E0
3.843008224E2,-1.052841991E-1,1.320838094E0,9.638289452E0,9.728942470E0
3.843029121E2,-1.052841991E-1,1.325623751E0,9.652647018E0,9.743816375E0
3.843050018E2,-1.004985496E-1,1.325623751E0,9.619147301E0,9.710580471E0
3.843070916E2,-1.004985496E-1,1.335195065E0,9.647860527E0,9.740331543E0
3.843091813E2,-1.052841991E-1,1.335195065E0,9.643074989E0,9.735642037E0
3.843112711E2,-9.571290761E-2,1.349551916E0,9.628718376E0,9.723305451E0
3.843133609E2,-1.052841991E-1,1.359123230E0,9.643074989E0,9.738952509E0
3.843154506E2,-1.100698411E-1,1.339980721E0,9.623932838E0,9.717394043E0
3.843175403E2,-8.614161611E-2,1.359123230E0,9.614361763E0,9.710334106E0
3.843196301E2,-1.004985496E-1,1.359123230E0,9.614361763E0,9.710472080E0
3.843217198E2,-1.196411327E-1,1.363908887E0,9.628718376E0,9.725573455E0
3.843238096E2,-1.004985496E-1,1.373480201E0,9.614361763E0,9.712491953E0
3.843258993E2,-1.196411327E-1,1.378265858E0,9.609575272E0,9.708649117E0
3.843279891E2,-9.571290761E-2,1.387837172E0,9.614361763E0,9.714484293E0
3.843300788E2,-9.571290761E-2,1.383051515E0,9.604789734E0,9.704327812E0
3.843321686E2,-1.100698411E-1,1.378265858E0,9.604789734E0,9.703799152E0
3.843342583E2,-1.052841991E-1,1.397408366E0,9.595218658E0,9.697012736E0
3.843363480E2,-8.135596663E-2,1.387837172E0,9.590433121E0,9.690671713E0
3.843384378E2,-9.571290761E-2,1.402194023E0,9.590433121E0,9.692869363E0
3.843405275E2,-1.100698411E-1,1.392622828E0,9.585647583E0,9.686906281E0
3.843426173E2,-9.571290761E-2,1.416550994E0,9.595218658E0,9.699690654E0
3.843447070E2,-1.004985496E-1,1.426122308E0,9.595218658E0,9.701141474E0
3.843467968E2,-1.100698411E-1,1.416550994E0,9.590433121E0,9.695109052E0
3.843488865E2,-9.092725813E-2,1.406979680E0,9.590433121E0,9.693516752E0
3.843509763E2,-9.092725813E-2,1.416550994E0,9.580862045E0,9.685442789E0
3.843530660E2,-1.052841991E-1,1.430907965E0,9.585647583E0,9.692431168E0
3.843551557E2,-9.092725813E-2,1.435693622E0,9.600004196E0,9.707191381E0
3.843572455E2,-8.614161611E-2,1.426122308E0,9.576076508E0,9.682070362E0
3.843593352E2,-8.614161611E-2,1.445264935E0,9.580862045E0,9.689640274E0
3.843614250E2,-9.571290761E-2,1.450050473E0,9.561718941E0,9.671518828E0
3.843635148E2,-7.657032460E-2,1.430907965E0,9.542576790E0,9.649566436E0
3.843656045E2,-9.571290761E-2,1.445264935E0,9.566504478E0,9.675534075E0
3.843676942E2,-8.614161611E-2,1.454836130E0,9.556933403E0,9.667416646E0
3.843697840E2,-9.092725813E-2,1.469193101E0,9.552147865E0,9.664901705E0
3.843718737E2,-9.571290761E-2,1.478764415E0,9.533005714E0,9.647492063E0
3.843739635E2,-1.004985496E-1,1.473978758E0,9.547362328E0,9.660995847E0
3.843760532E2,-9.092725813E-2,1.469193101E0,9.533005714E0,9.645983314E0
3.843781429E2,-9.092725813E-2,1.478764415E0,9.523433685E0,9.637987400E0
3.843802327E2,-9.571290761E-2,1.478764415E0,9.528220177E0,9.642763343E0
3.843823225E2,-9.092725813E-2,1.483550072E0,9.528220177E0,9.643452095E0
3.843844122E2,-8.614161611E-2,1.488335729E0,9.533005714E0,9.648873591E0
3.843865019E2,-7.657032460E-2,1.478764415E0,9.542576790E0,9.656778914E0
3.843885917E2,-1.004985496E-1,1.493121386E0,9.552147865E0,9.668662796E0
3.843906814E2,-9.571290761E-2,1.493121386E0,9.542576790E0,9.659158567E0
3.843927712E2,-8.614161611E-2,1.493121386E0,9.542576790E0,9.659068466E0
3.843948610E2,-1.004985496E-1,1.488335729E0,9.537791252E0,9.653740476E0
3.843969506E2,-1.100698411E-1,1.497906923E0,9.542576790E0,9.660052397E0
3.843990404E2,-1.052841991E-1,1.488335729E0,9.547362328E0,9.663247664E0
3.844011302E2,-1.052841991E-1,1.497906923E0,9.542576790E0,9.659999053E0
3.844032199E2,-1.196411327E-1,1.497906923E0,9.552147865E0,9.669620882E0
3.844053097E2,-1.052841991E-1,1.502692580E0,9.561718941E0,9.679650761E0
3.844073994E2,-1.004985496E-1,1.502692580E0,9.566504478E0,9.684327178E0
3.844094892E2,-9.571290761E-2,1.488335729E0,9.552147865E0,9.667876346E0
3.844115789E2,-8.614161611E-2,1.497906923E0,9.590433121E0,9.707087770E0
3.844136686E2,-1.052841991E-1,1.512263894E0,9.566504478E0,9.685867787E0
3.844157584E2,-1.004985496E-1,1.502692580E0,9.571290970E0,9.689055464E0
3.844178481E2,-9.571290761E-2,1.497906923E0,9.556933403E0,9.674081981E0
3.844199379E2,-1.052841991E-1,1.497906923E0,9.571290970E0,9.688365226E0
3.844220276E2,-1.004985496E-1,1.507478237E0,9.571290970E0,9.689798833E0
3.844241174E2,-9.092725813E-2,1.483550072E0,9.580862045E0,9.695468329E0
3.844262072E2,-1.004985496E-1,1.478764415E0,9.580862045E0,9.694831700E0
3.844282968E2,-1.052841991E-1,1.473978758E0,9.585647583E0,9.698883324E0
3.844303866E2,-1.100698411E-1,1.483550072E0,9.590433121E0,9.705124607E0
3.844324764E2,-1.148554832E-1,1.493121386E0,9.566504478E0,9.683006310E0
3.844345661E2,-9.092725813E-2,1.488335729E0,9.595218658E0,9.710387846E0
3.844366559E2,-1.100698411E-1,1.478764415E0,9.590433121E0,9.704394211E0
3.844387456E2,-1.148554832E-1,1.478764415E0,9.595218658E0,9.709179012E0
3.844408353E2,-1.052841991E-1,1.469193101E0,9.590433121E0,9.702887229E0
3.844429251E2,-1.148554832E-1,1.459621787E0,9.576076508E0,9.687359229E0
3.844450148E2,-1.292124242E-1,1.464407444E0,9.580862045E0,9.692992445E0
3.844471046E2,-1.196411327E-1,1.454836130E0,9.590433121E0,9.700890145E0
3.844491943E2,-1.100698411E-1,1.459621787E0,9.604789734E0,9.715688188E0
3.844512841E2,-1.100698411E-1,1.445264935E0,9.595218658E0,9.704077865E0
3.844533738E2,-1.148554832E-1,1.459621787E0,9.585647583E0,9.696820465E0
3.844554636E2,-1.100698411E-1,1.445264935E0,9.604789734E0,9.713541678E0
3.844575533E2,-1.100698411E-1,1.450050473E0,9.595218658E0,9.704791747E0
3.844596430E2,-1.148554832E-1,1.445264935E0,9.576076508E0,9.685206440E0
3.844617328E2,-1.196411327E-1,1.435693622E0,9.571290970E0,9.679108482E0
3.844638226E2,-1.052841991E-1,1.435693622E0,9.566504478E0,9.674208437E0
3.844659123E2,-1.100698411E-1,1.430907965E0,9.552147865E0,9.659355145E0
3.844680021E2,-1.100698411E-1,1.426122308E0,9.556933403E0,9.663380168E0
3.844700918E2,-1.004985496E-1,1.430907965E0,9.547362328E0,9.654518371E0
3.844721815E2,-8.614161611E-2,1.430907965E0,9.533005714E0,9.640182360E0
3.844742713E2,-9.092725813E-2,1.430907965E0,9.523433685E0,9.630760849E0
3.844763610E2,-8.135596663E-2,1.406979680E0,9.542576790E0,9.646086378E0
3.844784507E2,-8.614161611E-2,1.421336651E0,9.533005714E0,9.638766322E0
3.844805405E2,-7.657032460E-2,1.397408366E0,9.537791252E0,9.639920909E0
3.844826303E2,-7.178468257E-2,1.421336651E0,9.528220177E0,9.633915645E0
3.844847200E2,-6.221338734E-2,1.411765337E0,9.556933403E0,9.660845095E0
3.844868098E2,-6.699903309E-2,1.416550994E0,9.537791252E0,9.642643183E0
3.844888995E2,-5.264209956E-2,1.402194023E0,9.552147865E0,9.654659399E0
3.844909892E2,-6.221338734E-2,1.397408366E0,9.552147865E0,9.654022451E0
3.844930790E2,-5.264209956E-2,1.402194023E0,9.537791252E0,9.640455448E0
3.844951687E2,-6.221338734E-2,1.392622828E0,9.580862045E0,9.681745007E0
3.844972585E2,-5.742774159E-2,1.406979680E0,9.580862045E0,9.683790957E0
3.844993482E2,-6.699903309E-2,1.397408366E0,9.590433121E0,9.691937188E0
3.845014380E2,-7.657032460E-2,1.392622828E0,9.585647583E0,9.686583554E0
3.845035277E2,-7.178468257E-2,1.378265858E0,9.585647583E0,9.684493244E0
3.845056175E2,-6.221338734E-2,1.387837172E0,9.561718941E0,9.662113207E0
3.845077072E2,-8.135596663E-2,1.378265858E0,9.590433121E0,9.689305600E0
3.845097969E2,-8.614161611E-2,1.383051515E0,9.595218658E0,9.694765236E0
3.845118867E2,-9.092725813E-2,1.373480201E0,9.580862045E0,9.679237220E0
3.845139765E2,-9.571290761E-2,1.387837172E0,9.595218658E0,9.695538875E0
3.845160662E2,-9.571290761E-2,1.383051515E0,9.604789734E0,9.704327812E0
