time_s,acc_x,acc_y,acc_z
557.08594,-38.28571,-841.68571,-532.68571
557.09375,-38.28571,-841.68571,-532.68571
557.10156,-38.28571,-841.68571,-535.62857
557.10938,-38.28571,-841.68571,-532.68571
557.11719,-35.34286,-838.74286,-535.62857
557.12500,-35.34286,-841.68571,-535.62857
557.13281,-35.34286,-838.74286,-535.62857
557.14062,-35.34286,-838.74286,-532.68571
557.14844,-35.34286,-838.74286,-535.62857
557.15625,-35.34286,-838.74286,-535.62857
557.16406,-35.34286,-841.68571,-532.68571
557.17188,-35.34286,-841.68571,-532.68571
557.17969,-38.28571,-841.68571,-532.68571
557.18750,-38.28571,-841.68571,-532.68571
557.19531,-38.28571,-841.68571,-535.62857
557.20312,-38.28571,-841.68571,-535.62857
557.21094,-38.28571,-838.74286,-535.62857
557.21875,-38.28571,-838.74286,-535.62857
557.22656,-38.28571,-838.74286,-532.68571
557.23438,-38.28571,-838.74286,-532.68571
557.24219,-38.28571,-841.68571,-532.68571
557.25000,-38.28571,-841.68571,-532.68571
557.25781,-38.28571,-838.74286,-532.68571
557.26562,-38.28571,-838.74286,-532.68571
557.27344,-38.28571,-838.74286,-532.68571
557.28125,-35.34286,-838.74286,-535.62857
557.28906,-35.34286,-838.74286,-535.62857
557.29688,-35.34286,-838.74286,-535.62857
557.30469,-35.34286,-838.74286,-535.62857
557.31250,-35.34286,-841.68571,-535.62857
557.32031,-35.34286,-841.68571,-535.62857
557.32812,-35.34286,-841.68571,-535.62857
557.33594,-38.28571,-841.68571,-535.62857
557.34375,-38.28571,-841.68571,-532.68571
557.35156,-38.28571,-841.68571,-535.62857
557.35938,-38.28571,-841.68571,-535.62857
557.36719,-38.28571,-838.74286,-535.62857
557.37500,-38.28571,-838.74286,-535.62857
557.38281,-38.28571,-838.74286,-535.62857
557.39062,-38.28571,-838.74286,-535.62857
557.39844,-38.28571,-838.74286,-532.68571
557.40625,-38.28571,-841.68571,-532.68571
557.41406,-35.34286,-841.68571,-532.68571
557.42188,-35.34286,-844.62857,-532.68571
557.42969,-35.34286,-844.62857,-532.68571
557.43750,-32.40000,-844.62857,-532.68571
557.44531,-32.40000,-841.68571,-535.62857
557.45312,-35.34286,-838.74286,-538.57143
557.46094,-38.28571,-835.80000,-538.57143
557.46875,-41.22857,-835.80000,-538.57143
557.47656,-41.22857,-835.80000,-538.57143
557.48438,-41.22857,-835.80000,-535.62857
557.49219,-41.22857,-835.80000,-532.68571
557.50000,-41.22857,-838.74286,-532.68571
557.50781,-41.22857,-841.68571,-529.74286
557.51562,-38.28571,-844.62857,-529.74286
557.52344,-38.28571,-847.57143,-529.74286
557.53125,-35.34286,-844.62857,-529.74286
557.53906,-35.34286,-844.62857,-532.68571
557.54688,-35.34286,-841.68571,-535.62857
557.55469,-32.40000,-838.74286,-535.62857
557.56250,-32.40000,-838.74286,-538.57143
557.57031,-35.34286,-835.80000,-538.57143
557.57812,-35.34286,-835.80000,-535.62857
557.58594,-35.34286,-835.80000,-535.62857
557.59375,-38.28571,-838.74286,-535.62857
557.60156,-38.28571,-838.74286,-535.62857
557.60938,-38.28571,-838.74286,-532.68571
557.61719,-38.28571,-841.68571,-532.68571
557.62500,-38.28571,-841.68571,-532.68571
557.63281,-38.28571,-841.68571,-532.68571
557.64062,-38.28571,-841.68571,-532.68571
557.64844,-38.28571,-838.74286,-535.62857
557.65625,-38.28571,-838.74286,-532.68571
557.66406,-38.28571,-838.74286,-532.68571
557.67188,-38.28571,-838.74286,-532.68571
557.67969,-35.34286,-838.74286,-535.62857
557.68750,-35.34286,-838.74286,-535.62857
557.69531,-35.34286,-838.74286,-535.62857
557.70312,-35.34286,-838.74286,-535.62857
557.71094,-35.34286,-838.74286,-535.62857
557.71875,-35.34286,-838.74286,-535.62857
557.72656,-35.34286,-841.68571,-532.68571
557.73438,-38.28571,-838.74286,-535.62857
557.74219,-38.28571,-838.74286,-535.62857
557.75000,-38.28571,-838.74286,-535.62857
557.75781,-38.28571,-838.74286,-532.68571
557.76562,-38.28571,-838.74286,-532.68571
557.77344,-38.28571,-838.74286,-532.68571
557.78125,-38.28571,-838.74286,-535.62857
557.78906,-38.28571,-838.74286,-535.62857
557.79688,-38.28571,-838.74286,-535.62857
557.80469,-38.28571,-838.74286,-535.62857
557.81250,-38.28571,-838.74286,-535.62857
557.82031,-35.34286,-838.74286,-535.62857
557.82812,-35.34286,-838.74286,-535.62857
557.83594,-35.34286,-841.68571,-535.62857
557.84375,-35.34286,-841.68571,-532.68571
557.85156,-35.34286,-841.68571,-532.68571
557.85938,-38.28571,-841.68571,-532.68571
557.86719,-38.28571,-841.68571,-532.68571
557.87500,-38.28571,-841.68571,-532.68571
557.88281,-38.28571,-841.68571,-535.62857
557.89062,-38.28571,-841.68571,-532.68571
557.89844,-38.28571,-838.74286,-535.62857
557.90625,-38.28571,-838.74286,-535.62857
557.91406,-38.28571,-838.74286,-535.62857
557.92188,-38.28571,-838.74286,-535.62857
557.92969,-38.28571,-838.74286,-535.62857
557.93750,-38.28571,-838.74286,-535.62857
557.94531,-38.28571,-838.74286,-532.68571
557.95312,-38.28571,-838.74286,-532.68571
557.96094,-38.28571,-838.74286,-532.68571
557.96875,-38.28571,-838.74286,-532.68571
557.97656,-35.34286,-838.74286,-535.62857
557.98438,-35.34286,-838.74286,-535.62857
557.99219,-35.34286,-838.74286,-535.62857
558.00000,-35.34286,-838.74286,-532.68571
558.00781,-35.34286,-838.74286,-532.68571
558.01562,-35.34286,-838.74286,-535.62857
558.02344,-35.34286,-841.68571,-535.62857
558.03125,-35.34286,-841.68571,-535.62857
558.03906,-38.28571,-841.68571,-532.68571
558.04688,-38.28571,-841.68571,-532.68571
558.05469,-38.28571,-841.68571,-532.68571
558.06250,-38.28571,-838.74286,-535.62857
558.07031,-38.28571,-838.74286,-535.62857
558.07812,-38.28571,-835.80000,-535.62857
558.08594,-38.28571,-835.80000,-535.62857
558.09375,-38.28571,-835.80000,-535.62857
558.10156,-38.28571,-838.74286,-535.62857
558.10938,-38.28571,-838.74286,-532.68571
558.11719,-35.34286,-841.68571,-532.68571
558.12500,-35.34286,-844.62857,-532.68571
558.13281,-35.34286,-844.62857,-532.68571
558.14062,-32.40000,-841.68571,-532.68571
558.14844,-35.34286,-841.68571,-532.68571
558.15625,-35.34286,-838.74286,-535.62857
558.16406,-38.28571,-838.74286,-538.57143
558.17188,-41.22857,-835.80000,-538.57143
558.17969,-44.17143,-835.80000,-538.57143
558.18750,-44.17143,-835.80000,-535.62857
558.19531,-44.17143,-838.74286,-532.68571
558.20312,-41.22857,-838.74286,-532.68571
558.21094,-41.22857,-841.68571,-529.74286
558.21875,-41.22857,-844.62857,-529.74286
558.22656,-38.28571,-847.57143,-529.74286
558.23438,-35.34286,-844.62857,-532.68571
558.24219,-35.34286,-841.68571,-532.68571
558.25000,-32.40000,-841.68571,-535.62857
558.25781,-32.40000,-838.74286,-538.57143
558.26562,-32.40000,-838.74286,-538.57143
558.27344,-32.40000,-835.80000,-538.57143
558.28125,-35.34286,-835.80000,-538.57143
558.28906,-35.34286,-835.80000,-535.62857
558.29688,-38.28571,-838.74286,-535.62857
558.30469,-38.28571,-838.74286,-532.68571
558.31250,-38.28571,-841.68571,-532.68571
558.32031,-38.28571,-841.68571,-532.68571
558.32812,-38.28571,-841.68571,-532.68571
558.33594,-38.28571,-841.68571,-532.68571
558.34375,-38.28571,-838.74286,-535.62857
558.35156,-38.28571,-838.74286,-535.62857
558.35938,-41.22857,-838.74286,-535.62857
558.36719,-38.28571,-838.74286,-535.62857
558.37500,-38.28571,-838.74286,-532.68571
558.38281,-38.28571,-838.74286,-535.62857
558.39062,-35.34286,-841.68571,-532.68571
558.39844,-35.34286,-841.68571,-532.68571
558.40625,-35.34286,-841.68571,-535.62857
558.41406,-35.34286,-841.68571,-532.68571
558.42188,-38.28571,-841.68571,-532.68571
558.42969,-38.28571,-841.68571,-535.62857
558.43750,-38.28571,-841.68571,-535.62857
558.44531,-38.28571,-838.74286,-535.62857
558.45312,-38.28571,-838.74286,-535.62857
558.46094,-38.28571,-838.74286,-532.68571
558.46875,-38.28571,-838.74286,-532.68571
558.47656,-38.28571,-838.74286,-535.62857
558.48438,-38.28571,-838.74286,-532.68571
558.49219,-38.28571,-838.74286,-535.62857
558.50000,-38.28571,-838.74286,-535.62857
558.50781,-38.28571,-838.74286,-535.62857
558.51562,-38.28571,-838.74286,-535.62857
558.52344,-38.28571,-841.68571,-535.62857
558.53125,-38.28571,-841.68571,-535.62857
558.53906,-38.28571,-841.68571,-532.68571
558.54688,-35.34286,-841.68571,-532.68571
558.55469,-35.34286,-841.68571,-532.68571
558.56250,-35.34286,-841.68571,-532.68571
558.57031,-38.28571,-841.68571,-535.62857
558.57812,-38.28571,-838.74286,-535.62857
558.58594,-38.28571,-838.74286,-535.62857
558.59375,-38.28571,-838.74286,-535.62857
558.60156,-38.28571,-838.74286,-532.68571
558.60938,-38.28571,-838.74286,-532.68571
558.61719,-38.28571,-838.74286,-535.62857
558.62500,-38.28571,-838.74286,-535.62857
558.63281,-38.28571,-838.74286,-535.62857
558.64062,-38.28571,-838.74286,-532.68571
558.64844,-38.28571,-838.74286,-535.62857
558.65625,-38.28571,-838.74286,-535.62857
558.66406,-38.28571,-838.74286,-535.62857
558.67188,-38.28571,-841.68571,-532.68571
558.67969,-38.28571,-841.68571,-532.68571
558.68750,-38.28571,-841.68571,-532.68571
558.69531,-38.28571,-838.74286,-535.62857
558.70312,-38.28571,-838.74286,-535.62857
558.71094,-38.28571,-838.74286,-535.62857
558.71875,-35.34286,-838.74286,-535.62857
558.72656,-35.34286,-838.74286,-535.62857
558.73438,-35.34286,-838.74286,-535.62857
558.74219,-35.34286,-838.74286,-535.62857
558.75000,-35.34286,-841.68571,-532.68571
558.75781,-38.28571,-841.68571,-532.68571
558.76562,-38.28571,-841.68571,-532.68571
558.77344,-38.28571,-841.68571,-532.68571
558.78125,-38.28571,-841.68571,-532.68571
558.78906,-38.28571,-841.68571,-532.68571
558.79688,-38.28571,-841.68571,-535.62857
558.80469,-38.28571,-838.74286,-535.62857
558.81250,-38.28571,-838.74286,-535.62857
558.82031,-38.28571,-835.80000,-535.62857
558.82812,-38.28571,-835.80000,-538.57143
558.83594,-38.28571,-838.74286,-535.62857
558.84375,-38.28571,-841.68571,-532.68571
558.85156,-38.28571,-841.68571,-532.68571
558.85938,-35.34286,-844.62857,-529.74286
558.86719,-35.34286,-844.62857,-529.74286
558.87500,-35.34286,-844.62857,-532.68571
558.88281,-35.34286,-844.62857,-532.68571
558.89062,-35.34286,-841.68571,-535.62857
558.89844,-38.28571,-838.74286,-538.57143
558.90625,-38.28571,-835.80000,-538.57143
558.91406,-41.22857,-832.85714,-541.51429
558.92188,-41.22857,-832.85714,-538.57143
558.92969,-44.17143,-835.80000,-535.62857
558.93750,-44.17143,-835.80000,-535.62857
558.94531,-41.22857,-838.74286,-532.68571
558.95312,-41.22857,-841.68571,-529.74286
558.96094,-38.28571,-844.62857,-529.74286
558.96875,-35.34286,-847.57143,-529.74286
558.97656,-35.34286,-844.62857,-532.68571
558.98438,-35.34286,-844.62857,-535.62857
558.99219,-32.40000,-841.68571,-535.62857
559.00000,-32.40000,-838.74286,-538.57143
559.00781,-32.40000,-835.80000,-538.57143
559.01562,-35.34286,-835.80000,-538.57143
559.02344,-35.34286,-835.80000,-535.62857
559.03125,-38.28571,-835.80000,-535.62857
559.03906,-38.28571,-838.74286,-532.68571
559.04688,-38.28571,-838.74286,-532.68571
559.05469,-38.28571,-841.68571,-532.68571
559.06250,-38.28571,-841.68571,-532.68571
559.07031,-38.28571,-841.68571,-532.68571
559.07812,-38.28571,-841.68571,-532.68571
559.08594,-38.28571,-838.74286,-532.68571
559.09375,-38.28571,-838.74286,-535.62857
559.10156,-38.28571,-838.74286,-535.62857
559.10938,-35.34286,-838.74286,-535.62857
559.11719,-35.34286,-838.74286,-535.62857
559.12500,-35.34286,-838.74286,-535.62857
559.13281,-35.34286,-838.74286,-535.62857
559.14062,-35.34286,-838.74286,-535.62857
559.14844,-35.34286,-838.74286,-535.62857
559.15625,-35.34286,-838.74286,-535.62857
559.16406,-38.28571,-841.68571,-535.62857
559.17188,-38.28571,-841.68571,-532.68571
559.17969,-38.28571,-838.74286,-532.68571
559.18750,-38.28571,-838.74286,-532.68571
559.19531,-38.28571,-838.74286,-535.62857
559.20312,-38.28571,-838.74286,-532.68571
559.21094,-38.28571,-838.74286,-535.62857
559.21875,-38.28571,-838.74286,-535.62857
559.22656,-38.28571,-838.74286,-535.62857
559.23438,-38.28571,-838.74286,-538.57143
559.24219,-38.28571,-838.74286,-535.62857
559.25000,-38.28571,-838.74286,-535.62857
559.25781,-38.28571,-838.74286,-535.62857
559.26562,-38.28571,-838.74286,-535.62857
559.27344,-38.28571,-841.68571,-535.62857
559.28125,-35.34286,-841.68571,-532.68571
559.28906,-38.28571,-841.68571,-532.68571
559.29688,-38.28571,-841.68571,-532.68571
559.30469,-38.28571,-841.68571,-532.68571
559.31250,-38.28571,-838.74286,-535.62857
559.32031,-38.28571,-838.74286,-535.62857
559.32812,-38.28571,-838.74286,-535.62857
559.33594,-38.28571,-838.74286,-535.62857
559.34375,-38.28571,-838.74286,-535.62857
559.35156,-38.28571,-838.74286,-535.62857
559.35938,-38.28571,-838.74286,-535.62857
559.36719,-38.28571,-838.74286,-535.62857
559.37500,-38.28571,-838.74286,-535.62857
559.38281,-38.28571,-838.74286,-535.62857
559.39062,-38.28571,-838.74286,-532.68571
559.39844,-38.28571,-838.74286,-535.62857
559.40625,-38.28571,-838.74286,-535.62857
559.41406,-38.28571,-838.74286,-535.62857
559.42188,-38.28571,-838.74286,-535.62857
559.42969,-38.28571,-838.74286,-535.62857
559.43750,-38.28571,-841.68571,-535.62857
559.44531,-38.28571,-838.74286,-535.62857
559.45312,-38.28571,-838.74286,-535.62857
559.46094,-38.28571,-838.74286,-535.62857
559.46875,-38.28571,-838.74286,-535.62857
559.47656,-38.28571,-838.74286,-535.62857
559.48438,-38.28571,-838.74286,-535.62857
559.49219,-38.28571,-838.74286,-535.62857
559.50000,-38.28571,-838.74286,-535.62857
559.50781,-38.28571,-838.74286,-532.68571
559.51562,-38.28571,-841.68571,-535.62857
559.52344,-38.28571,-841.68571,-535.62857
559.53125,-38.28571,-841.68571,-535.62857
559.53906,-38.28571,-838.74286,-535.62857
559.54688,-38.28571,-838.74286,-535.62857
559.55469,-38.28571,-838.74286,-535.62857
559.56250,-38.28571,-838.74286,-535.62857
559.57031,-38.28571,-835.80000,-538.57143
559.57812,-38.28571,-835.80000,-538.57143
559.58594,-38.28571,-835.80000,-535.62857
559.59375,-35.34286,-838.74286,-535.62857
559.60156,-38.28571,-838.74286,-535.62857
559.60938,-38.28571,-841.68571,-532.68571
559.61719,-38.28571,-841.68571,-532.68571
559.62500,-35.34286,-841.68571,-532.68571
559.63281,-35.34286,-841.68571,-532.68571
559.64062,-35.34286,-841.68571,-535.62857
559.64844,-35.34286,-838.74286,-535.62857
559.65625,-38.28571,-835.80000,-538.57143
559.66406,-41.22857,-835.80000,-538.57143
559.67188,-41.22857,-832.85714,-538.57143
559.67969,-41.22857,-832.85714,-538.57143
559.68750,-41.22857,-835.80000,-538.57143
